gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,num_addon_services,avg_monthly_spend,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2yr,tenure_group_2-4yr,tenure_group_4-5yr,tenure_group_5yr+
0,0,0,1,34,0,0,116.25,3899.05,6,114.6779411764706,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False
1,0,1,1,60,0,1,97.2,5611.75,4,93.52916666666667,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,1,10,0,1,80.25,846.0,1,84.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1,0,49,0,0,25.25,1211.65,0,24.727551020408164,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
1,0,0,1,48,0,1,73.85,3581.4,4,74.6125,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
1,1,0,1,14,1,0,39.7,692.35,3,49.45357142857143,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
0,1,1,1,68,0,1,80.35,5589.3,1,82.19558823529412,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,0,1,37,1,1,40.2,1478.85,2,39.96891891891892,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1,0,1,0,69,0,0,113.25,7895.15,6,114.42246376811593,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
1,0,0,1,13,1,0,35.4,450.4,2,34.646153846153844,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
0,0,0,0,8,0,0,19.45,159.2,0,19.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,0,1,0,13,0,1,72.8,930.05,4,71.54230769230769,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
0,0,1,1,57,0,1,59.75,3450.15,3,60.52894736842106,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,72,0,0,89.85,6562.9,6,91.15138888888889,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
1,0,1,0,8,0,0,19.05,201.7,0,25.2125,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
0,0,1,1,45,0,0,53.3,2296.25,2,51.02777777777778,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,0,0,1,21,1,1,43.55,1011.5,3,48.166666666666664,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
0,0,0,1,39,1,1,40.6,1494.5,2,38.32051282051282,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,0,0,15,0,1,24.8,324.15,0,21.61,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
0,0,1,0,54,0,0,63.35,3409.1,2,63.13148148148148,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
0,0,0,1,60,0,1,89.55,5231.2,2,87.18666666666667,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,1,2,1,1,45.25,85.5,2,42.75,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,1,1,37,0,1,90.35,3419.3,3,92.41351351351352,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0,1,1,12,0,0,54.2,690.5,2,57.541666666666664,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,30,0,0,106.4,3211.9,4,107.06333333333333,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
0,0,1,1,61,0,1,106.2,6375.2,4,104.51147540983607,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
0,1,1,0,72,1,1,64.8,4732.35,6,65.72708333333334,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,1,0,1,0,1,20.2,20.2,0,20.2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
1,1,1,1,38,0,0,95.0,3591.25,3,94.50657894736842,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False
1,0,0,1,25,0,1,65.8,1679.65,3,67.186,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0,1,1,71,0,1,24.65,1710.15,0,24.086619718309862,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
1,0,1,0,26,0,1,20.25,493.95,0,18.998076923076923,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
1,0,0,1,20,0,1,89.1,1879.25,2,93.9625,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,0,1,28,0,1,94.5,2659.4,3,94.97857142857143,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0,1,1,31,0,1,93.8,2939.8,3,94.83225806451614,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False
0,1,0,1,32,0,1,96.15,3019.25,2,94.3515625,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
1,0,0,1,13,1,1,35.1,446.1,1,34.315384615384616,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,0,0,1,15,0,1,26.35,378.6,0,25.240000000000002,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
0,0,0,1,60,1,0,39.6,2424.5,3,40.40833333333333,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,1,3,0,0,75.25,242.0,0,80.66666666666667,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,1,54,0,1,100.05,5299.65,4,98.14166666666667,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False
1,0,1,0,3,0,0,19.1,52.0,0,17.333333333333332,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1,0,0,1,9,0,0,71.0,672.55,0,74.72777777777777,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,17,0,1,104.2,1743.5,4,102.55882352941177,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
1,1,0,1,15,0,1,96.3,1426.75,4,95.11666666666666,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
1,0,1,0,19,0,0,25.6,485.9,0,25.573684210526313,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False
1,0,1,0,4,0,1,85.95,381.3,1,95.325,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0,0,0,1,0,1,79.35,79.35,1,79.35,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0,72,1,0,60.95,4549.05,5,63.181250000000006,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,1,0,25,0,1,55.1,1466.1,1,58.644,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
0,0,0,1,9,0,1,76.25,684.85,0,76.09444444444445,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,1,5,0,1,20.5,104.3,0,20.86,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,0,1,0,61,1,0,33.6,2117.2,2,34.708196721311474,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,71,0,1,104.1,7412.25,4,104.39788732394366,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True
1,0,1,0,60,0,1,19.25,1103.25,0,18.3875,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False
0,0,0,1,55,0,1,59.2,3175.85,3,57.74272727272727,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,1,0,60,0,1,74.85,4456.35,5,74.27250000000001,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False
1,0,0,1,30,0,0,85.35,2530.4,6,84.34666666666666,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False
1,0,1,1,41,0,1,113.6,4594.95,6,112.07195121951219,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
1,0,0,1,11,0,1,54.6,617.85,2,56.16818181818182,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,0,1,38,0,1,70.15,2497.35,4,65.71973684210526,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False
1,1,0,1,2,0,0,43.95,85.1,0,42.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0,72,0,1,97.75,6991.6,4,97.10555555555555,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True
1,0,1,0,41,0,1,101.6,3930.55,4,95.86707317073171,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
1,0,0,1,1,0,1,93.85,93.85,2,93.85,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,0,0,2,0,0,20.4,42.9,0,21.45,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,0,1,0,47,0,1,99.35,4749.15,3,101.04574468085106,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
1,1,0,1,11,0,1,95.0,1120.3,3,101.84545454545454,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,0,1,1,1,1,24.4,24.4,0,24.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0,5,0,0,19.45,86.05,0,17.21,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,0,1,1,60,1,0,50.05,2911.5,4,48.525,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1,0,0,1,50,0,0,19.4,1023.95,0,20.479,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False
0,0,0,1,56,0,1,86.4,4922.4,2,87.89999999999999,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
